36.523438; 1.421933; 2.500000; 0
36.523438; 1.421933; 2.500000; 1
36.523438; 1.895911; 3.333333; 1
35.859375; 1.421933; 2.500000; 2
37.851562; 1.895911; 3.333333; 2
39.843750; 2.369889; 3.333333; 3
38.515625; 2.369889; 2.500000; 3
39.179688; 2.369889; 2.500000; 4
39.179688; 2.369889; 3.333333; 4
41.171875; 3.317844; 2.500000; 5
41.835938; 3.791821; 3.333333; 5
43.164062; 4.265799; 3.333333; 5
42.500000; 3.791821; 2.500000; 6
43.164062; 4.265799; 3.333333; 6
42.500000; 3.791821; 2.500000; 6
43.164062; 4.265799; 3.333333; 6
43.828125; 4.265799; 3.333333; 7
45.156250; 5.213755; 2.500000; 7
45.156250; 5.213755; 2.500000; 7
47.812500; 7.109665; 3.333333; 8
50.468750; 8.531598; 4.166667; 8
50.468750; 8.531598; 4.166667; 9
52.460938; 9.479554; 3.333333; 9
53.789062; 10.427509; 3.333333; 9
53.789062; 10.427509; 4.166667; 10
53.789062; 10.427509; 3.333333; 10
55.117188; 10.901487; 3.333333; 11
57.109375; 11.849442; 4.166667; 11
58.437500; 12.323421; 3.333333; 11
59.765625; 12.797398; 3.333333; 12
65.078125; 15.641264; 5.000000; 12
70.390625; 17.063196; 5.000000; 12
70.390625; 17.063196; 5.000000; 13
74.375000; 18.485130; 4.166667; 13
75.039062; 18.959108; 4.166667; 13
75.039062; 18.959108; 4.166667; 14
75.039062; 18.485130; 5.000000; 14
74.375000; 18.485130; 4.166667; 14
72.382812; 18.011152; 4.166667; 15
71.718750; 18.011152; 4.166667; 15
73.046875; 18.485130; 4.166667; 15
75.703125; 19.433086; 5.000000; 16
79.023438; 20.381041; 4.166667; 16
81.679688; 21.328997; 5.000000; 16
83.007812; 21.802975; 5.000000; 16
83.007812; 21.802975; 5.000000; 17
85.000000; 22.276951; 5.000000; 17
85.000000; 22.276951; 5.000000; 17
85.664062; 22.750929; 4.166667; 18
85.000000; 22.750929; 5.000000; 18
86.328125; 23.224907; 5.000000; 19
88.320312; 24.172863; 5.000000; 19
