25.433071; 1.440678; 1.740614; -1
26.102362; 1.920904; 2.610921; -3
24.763779; 1.440678; 1.740614; -5
25.433071; 0.960452; 2.610921; -6
24.763779; 0.960452; 1.740614; -8
24.763779; 1.440678; 2.610921; -9
25.433071; 0.960452; 1.740614; -11
26.102362; 0.960452; 2.610921; -12
26.102362; 0.960452; 2.610921; -13
26.102362; 0.960452; 2.610921; -14
26.102362; 1.440678; 2.610921; -15
26.102362; 1.440678; 2.610921; -15
26.771654; 1.440678; 3.481229; -16
26.102362; 0.960452; 1.740614; -17
26.102362; 0.960452; 2.610921; -18
26.771654; 1.440678; 1.740614; -19
26.771654; 0.960452; 2.610921; -19
26.771654; 0.960452; 2.610921; -20
26.771654; 1.440678; 1.740614; -21
26.771654; 0.960452; 1.740614; -21
26.771654; 1.440678; 1.740614; -22
26.771654; 0.960452; 1.740614; -23
26.771654; 1.440678; 1.740614; -24
26.771654; 1.440678; 1.740614; -24
27.440945; 1.440678; 2.610921; -25
27.440945; 0.960452; 2.610921; -26
28.110237; 1.440678; 2.610921; -26
26.771654; 0.960452; 1.740614; -27
28.110237; 1.920904; 2.610921; -28
27.440945; 1.440678; 1.740614; -29
27.440945; 0.960452; 1.740614; -29
27.440945; 0.960452; 1.740614; -30
27.440945; 0.960452; 1.740614; -31
27.440945; 0.960452; 1.740614; -31
28.110237; 1.440678; 1.740614; -32
27.440945; 0.960452; 1.740614; -33
28.779528; 1.440678; 2.610921; -34
28.110237; 0.960452; 2.610921; -34
28.110237; 0.960452; 2.610921; -35
28.110237; 0.960452; 1.740614; -35
28.110237; 0.960452; 1.740614; -36
28.110237; 0.960452; 1.740614; -37
28.779528; 1.440678; 2.610921; -37
28.110237; 1.440678; 1.740614; -38
29.448818; 1.440678; 3.481229; -39
29.448818; 1.440678; 2.610921; -39
28.779528; 1.440678; 3.481229; -40
28.779528; 0.960452; 2.610921; -41
29.448818; 1.440678; 2.610921; -42
29.448818; 1.920904; 2.610921; -42
28.779528; 0.960452; 1.740614; -43
28.779528; 0.960452; 1.740614; -44
28.779528; 0.960452; 1.740614; -44
29.448818; 1.440678; 2.610921; -45
29.448818; 1.440678; 2.610921; -46
29.448818; 0.960452; 1.740614; -46
28.779528; 0.960452; 1.740614; -47
28.779528; 0.960452; 1.740614; -47
30.118111; 1.440678; 2.610921; -48
29.448818; 1.440678; 1.740614; -49
30.118111; 1.920904; 2.610921; -50
30.118111; 1.920904; 2.610921; -50
30.118111; 1.920904; 2.610921; -51
29.448818; 0.960452; 1.740614; -52
30.118111; 1.440678; 2.610921; -53
30.787401; 1.440678; 2.610921; -53
29.448818; 0.960452; 1.740614; -54
30.118111; 1.440678; 2.610921; -55
30.787401; 1.440678; 2.610921; -55
30.787401; 1.440678; 2.610921; -56
30.787401; 1.440678; 2.610921; -57
30.787401; 1.440678; 2.610921; -57
30.787401; 1.440678; 2.610921; -58
30.787401; 1.440678; 2.610921; -59
30.787401; 1.440678; 2.610921; -59
30.787401; 1.440678; 2.610921; -60
30.118111; 0.960452; 2.610921; -61
30.118111; 0.960452; 1.740614; -61
31.456694; 1.440678; 2.610921; -63
31.456694; 1.440678; 2.610921; -64
30.787401; 0.960452; 1.740614; -64
30.787401; 1.440678; 2.610921; -65
30.787401; 1.440678; 2.610921; -66
30.787401; 0.960452; 2.610921; -66
31.456694; 1.440678; 2.610921; -67
31.456694; 1.440678; 2.610921; -68
31.456694; 1.440678; 2.610921; -69
30.787401; 0.960452; 1.740614; -69
31.456694; 1.920904; 2.610921; -70
32.125984; 1.440678; 2.610921; -71
31.456694; 1.440678; 2.610921; -71
32.125984; 1.440678; 3.481229; -72
32.125984; 1.440678; 2.610921; -73
32.125984; 1.440678; 2.610921; -73
32.125984; 1.440678; 3.481229; -74
32.125984; 1.920904; 2.610921; -75
31.456694; 0.960452; 1.740614; -76
31.456694; 0.960452; 1.740614; -76
32.125984; 1.440678; 2.610921; -77
32.125984; 1.440678; 2.610921; -78
31.456694; 0.960452; 1.740614; -79
32.125984; 1.440678; 2.610921; -79
