2408; 2404; 1.000000; 94; 100
2411; 2414; 1.000000; 100; 98
2421; 2422; 1.000000; 100; 98
2423; 2424; 1.000000; 100; 100
2433; 2434; 1.000000; 100; 98
2438; 2437; 1.000000; 100; 98
2444; 2445; 1.000000; 100; 98
2451; 2452; 1.000000; 100; 98
2456; 2457; 1.000000; 100; 94
2464; 2465; 1.000000; 100; 100
2474; 2477; 1.000000; 100; 100
2481; 2482; 1.000000; 100; 94
2486; 2490; 1.000000; 100; 98
2494; 2495; 1.000000; 100; 95
2501; 2502; 1.000000; 97; 100
2506; 2507; 1.000000; 100; 98
2514; 2515; 1.000000; 100; 98
2519; 2520; 1.000000; 100; 98
2526; 2522; 1.000000; 97; 100
2529; 2530; 1.000000; 100; 98
2539; 2540; 1.000000; 94; 100
2542; 2544; 1.000000; 100; 91
2552; 2549; 1.000000; 91; 100
2556; 2557; 1.000000; 100; 93
2564; 2564; 1.000000; 100; 96
2569; 2567; 1.000000; 100; 94
2576; 2574; 1.000000; 94; 100
2581; 2582; 1.000000; 97; 100
2584; 2587; 1.000000; 100; 90
2594; 2594; 1.000000; 100; 100
2599; 2599; 1.000000; 100; 100
2606; 2606; 1.000000; 100; 100
2614; 2614; 1.000000; 100; 96
2619; 2619; 1.000000; 100; 100
2624; 2624; 1.000000; 100; 97
2631; 2631; 1.000000; 100; 100
2636; 2636; 1.000000; 100; 96
2644; 2644; 1.000000; 100; 100
2648; 2651; 1.000000; 100; 97
2659; 2659; 1.000000; 98; 100
2666; 2664; 1.000000; 100; 96
2671; 2671; 1.000000; 100; 98
2671; 2674; 1.000000; 100; 94
2684; 2681; 1.000000; 92; 100
2691; 2691; 1.000000; 100; 96
2696; 2696; 1.000000; 100; 100
2704; 2701; 1.000000; 100; 100
2709; 2709; 1.000000; 100; 100
2716; 2716; 1.000000; 100; 100
2721; 2721; 1.000000; 100; 100
2729; 2729; 1.000000; 100; 94
2731; 2734; 1.000000; 100; 98
2742; 2742; 1.000000; 94; 100
2747; 2747; 1.000000; 100; 100
2754; 2752; 1.000000; 100; 100
2757; 2759; 1.000000; 100; 100
2767; 2767; 1.000000; 100; 100
2772; 2772; 1.000000; 100; 100
2779; 2780; 1.000000; 100; 97
2784; 2785; 1.000000; 100; 100
2792; 2792; 1.000000; 100; 97
2797; 2797; 1.000000; 100; 100
2805; 2805; 1.000000; 100; 94
2810; 2810; 1.000000; 100; 98
2817; 2810; 1.000000; 88; 100
2822; 2823; 1.000000; 100; 100
2830; 2831; 1.000000; 100; 94
2835; 2833; 1.000000; 100; 98
2840; 2838; 1.000000; 97; 100
2847; 2848; 1.000000; 100; 88
2855; 2856; 1.000000; 100; 98
2860; 2861; 1.000000; 100; 98
2867; 2868; 1.000000; 100; 98
2872; 2873; 1.000000; 100; 98
2880; 2876; 1.000000; 97; 100
2885; 2886; 1.000000; 100; 98
2892; 2891; 1.000000; 100; 94
2898; 2898; 1.000000; 100; 98
2905; 2903; 1.000000; 100; 95
2910; 2911; 1.000000; 100; 100
2915; 2918; 1.000000; 100; 100
2923; 2923; 1.000000; 100; 100
2928; 2930; 1.000000; 100; 96
2935; 2935; 1.000000; 100; 100
2943; 2943; 1.000000; 100; 100
2948; 2948; 1.000000; 100; 100
2955; 2955; 1.000000; 91; 100
2960; 2961; 1.000000; 95; 100
2968; 2963; 1.000000; 95; 100
2970; 2973; 1.000000; 100; 98
2980; 2978; 1.000000; 100; 97
2985; 2986; 1.000000; 100; 100
2993; 2991; 1.000000; 100; 94
2995; 2998; 1.000000; 100; 98
3003; 3006; 1.000000; 100; 97
3010; 3011; 1.000000; 100; 100
3018; 3018; 1.000000; 100; 93
3023; 3023; 1.000000; 100; 98
3030; 3028; 1.000000; 100; 90
3036; 3035; 1.000000; 100; 100
3040; 3043; 1.000000; 100; 100
3048; 3048; 1.000000; 99; 100
3056; 3053; 1.000000; 100; 99
3061; 3058; 1.000000; 100; 100
3068; 3068; 1.000000; 98; 100
3073; 3073; 1.000000; 100; 100
3076; 3076; 1.000000; 100; 100
3086; 3086; 1.000000; 87; 100
3091; 3093; 1.000000; 100; 100
3098; 3099; 1.000000; 96; 100
3106; 3106; 1.000000; 100; 96
3108; 3111; 1.000000; 100; 98
3118; 3119; 1.000000; 94; 100
3123; 3124; 1.000000; 100; 100
3131; 3131; 1.000000; 100; 90
3136; 3134; 1.000000; 100; 98
3144; 3144; 1.000000; 94; 100
3148; 3146; 1.000000; 100; 100
3156; 3156; 1.000000; 100; 96
3164; 3164; 1.000000; 100; 100
3171; 3171; 1.000000; 100; 97
3176; 3177; 1.000000; 100; 100
3184; 3184; 1.000000; 97; 100
3189; 3187; 1.000000; 100; 98
3196; 3197; 1.000000; 100; 97
3201; 3202; 1.000000; 100; 97
3209; 3209; 1.000000; 95; 100
3214; 3209; 1.000000; 85; 100
3221; 3222; 1.000000; 100; 100
3226; 3227; 1.000000; 100; 94
3234; 3232; 1.000000; 94; 100
3239; 3240; 1.000000; 100; 95
3246; 3247; 1.000000; 97; 100
3251; 3252; 1.000000; 100; 88
3258; 3260; 1.000000; 97; 100
3264; 3265; 1.000000; 100; 95
3271; 3270; 1.000000; 100; 96
3276; 3275; 1.000000; 100; 98
3284; 3285; 1.000000; 100; 98
3289; 3289; 1.000000; 94; 100
3296; 3297; 1.000000; 100; 98
3304; 3297; 1.000000; 88; 100
3309; 3309; 1.000000; 100; 97
3314; 3314; 1.000000; 98; 100
3321; 3322; 1.000000; 94; 100
3329; 3327; 1.000000; 100; 98
3334; 3334; 1.000000; 100; 99
3342; 3339; 1.000000; 92; 100
3347; 3346; 1.000000; 95; 100
3354; 3354; 1.000000; 98; 100
3359; 3359; 1.000000; 100; 99
3364; 3366; 1.000000; 100; 100
3364; 3371; 1.000000; 100; 86
3379; 3377; 1.000000; 95; 100
3384; 3384; 1.000000; 94; 100
3392; 3391; 1.000000; 93; 100
3397; 3396; 1.000000; 93; 100
3404; 3404; 1.000000; 92; 100
3407; 3409; 1.000000; 99; 100
3417; 3416; 1.000000; 100; 96
3422; 3421; 1.000000; 98; 100
3427; 3427; 1.000000; 100; 96
3434; 3434; 1.000000; 100; 94
3442; 3442; 1.000000; 92; 100
3449; 3449; 1.000000; 100; 98
3454; 3452; 1.000000; 97; 100
3459; 3462; 1.000000; 100; 98
3466; 3467; 1.000000; 100; 100
3474; 3475; 1.000000; 100; 94
3479; 3480; 1.000000; 94; 100
3484; 3485; 1.000000; 100; 98
3491; 3492; 1.000000; 97; 100
3499; 3497; 1.000000; 100; 96
3504; 3505; 1.000000; 94; 100
3511; 3512; 1.000000; 97; 100
3516; 3517; 1.000000; 100; 98
3521; 3522; 1.000000; 100; 98
3529; 3530; 1.000000; 100; 95
3534; 3537; 1.000000; 100; 98
3542; 3543; 1.000000; 100; 94
3549; 3550; 1.000000; 100; 98
3554; 3555; 1.000000; 100; 98
3562; 3563; 1.000000; 100; 97
3567; 3568; 1.000000; 100; 98
3572; 3573; 1.000000; 100; 100
3580; 3580; 1.000000; 100; 100
3587; 3587; 1.000000; 100; 100
3592; 3593; 1.000000; 100; 97
3597; 3600; 1.000000; 100; 97
3605; 3605; 1.000000; 100; 97
3610; 3610; 1.000000; 100; 100
3618; 3618; 1.000000; 100; 100
3625; 3625; 1.000000; 92; 100
3630; 3630; 1.000000; 100; 100
3638; 3635; 1.000000; 98; 100
3643; 3643; 1.000000; 100; 99
3648; 3648; 1.000000; 99; 100
3656; 3655; 1.000000; 98; 100
3663; 3663; 1.000000; 98; 100
3668; 3668; 1.000000; 100; 99
3676; 3675; 1.000000; 100; 99
3681; 3680; 1.000000; 98; 100
3686; 3688; 1.000000; 96; 100
3694; 3693; 1.000000; 99; 100
3706; 3705; 1.000000; 99; 100
3711; 3711; 1.000000; 100; 96
3719; 3715; 1.000000; 99; 100
3724; 3723; 1.000000; 100; 96
3732; 3731; 1.000000; 99; 100
3736; 3736; 1.000000; 100; 99
3744; 3743; 1.000000; 96; 100
3749; 3748; 1.000000; 99; 100
3757; 3753; 1.000000; 90; 100
3762; 3761; 1.000000; 100; 93
3767; 3769; 1.000000; 99; 100
3774; 3774; 1.000000; 100; 100
3779; 3779; 1.000000; 100; 100
3792; 3791; 1.000000; 98; 100
3797; 3797; 1.000000; 100; 100
3804; 3804; 1.000000; 100; 100
3812; 3812; 1.000000; 100; 100
3817; 3814; 1.000000; 92; 100
3822; 3822; 1.000000; 100; 100
3830; 3830; 1.000000; 100; 100
3835; 3838; 1.000000; 100; 100
3842; 3843; 1.000000; 100; 100
3850; 3850; 1.000000; 100; 88
3855; 3855; 1.000000; 100; 100
3860; 3863; 1.000000; 100; 97
3868; 3868; 1.000000; 100; 100
3873; 3873; 1.000000; 100; 100
3878; 3878; 1.000000; 100; 100
3888; 3889; 1.000000; 95; 100
3894; 3894; 1.000000; 91; 100
3901; 3899; 1.000000; 100; 100
3906; 3904; 1.000000; 100; 96
3914; 3914; 1.000000; 100; 100
3916; 3919; 1.000000; 100; 94
3926; 3924; 1.000000; 97; 100
3932; 3932; 1.000000; 94; 100
3937; 3939; 1.000000; 100; 100
3944; 3945; 1.000000; 100; 96
3952; 3952; 1.000000; 100; 98
3957; 3957; 1.000000; 94; 100
3964; 3965; 1.000000; 94; 100
3969; 3970; 1.000000; 100; 100
3977; 3978; 1.000000; 100; 92
3982; 3985; 1.000000; 100; 98
3990; 3990; 1.000000; 100; 94
3997; 3998; 1.000000; 97; 100
4002; 4003; 1.000000; 94; 100
4007; 4010; 1.000000; 97; 100
4015; 4015; 1.000000; 100; 97
4020; 4020; 1.000000; 100; 100
4027; 4028; 1.000000; 100; 97
4032; 4033; 1.000000; 100; 100
4040; 4040; 1.000000; 100; 100
4048; 4048; 1.000000; 100; 96
4050; 4053; 1.000000; 100; 100
4058; 4060; 1.000000; 100; 98
4065; 4065; 1.000000; 100; 100
4070; 4070; 1.000000; 91; 100
4078; 4078; 1.000000; 100; 99
4086; 4086; 1.000000; 100; 94
4091; 4091; 1.000000; 100; 90
4096; 4096; 1.000000; 100; 100
4104; 4103; 1.000000; 98; 100
4109; 4108; 1.000000; 96; 100
4116; 4116; 1.000000; 99; 100
4121; 4123; 1.000000; 100; 100
4129; 4129; 1.000000; 99; 100
4137; 4136; 1.000000; 89; 100
4142; 4141; 1.000000; 100; 100
4149; 4149; 1.000000; 98; 100
4154; 4154; 1.000000; 100; 96
4162; 4162; 1.000000; 95; 100
4167; 4167; 1.000000; 100; 100
4175; 4172; 1.000000; 100; 86
4182; 4182; 1.000000; 100; 100
4187; 4187; 1.000000; 98; 100
4192; 4194; 1.000000; 100; 100
4200; 4197; 1.000000; 100; 86
4208; 4207; 1.000000; 99; 100
4215; 4215; 1.000000; 95; 100
4220; 4220; 1.000000; 92; 100
4223; 4227; 1.000000; 100; 92
4233; 4232; 1.000000; 100; 96
4241; 4240; 1.000000; 95; 100
4253; 4253; 1.000000; 99; 100
4258; 4260; 1.000000; 99; 100
4266; 4265; 1.000000; 96; 100
4273; 4273; 1.000000; 100; 97
4278; 4276; 1.000000; 95; 100
4283; 4283; 1.000000; 100; 100
4291; 4291; 1.000000; 100; 100
4296; 4296; 1.000000; 100; 100
4304; 4304; 1.000000; 94; 100
4311; 4311; 1.000000; 97; 100
4314; 4314; 1.000000; 100; 100
4321; 4322; 1.000000; 100; 97
4334; 4335; 1.000000; 100; 98
4339; 4340; 1.000000; 100; 98
4344; 4345; 1.000000; 100; 98
4352; 4352; 1.000000; 100; 100
4357; 4357; 1.000000; 100; 100
4364; 4365; 1.000000; 100; 97
4372; 4373; 1.000000; 92; 100
4375; 4377; 1.000000; 100; 94
4385; 4385; 1.000000; 100; 97
4390; 4387; 1.000000; 92; 100
4398; 4397; 1.000000; 100; 100
4403; 4403; 1.000000; 100; 100
4410; 4410; 1.000000; 100; 100
4413; 4415; 1.000000; 100; 94
4421; 4420; 1.000000; 98; 100
4428; 4428; 1.000000; 100; 99
4433; 4433; 1.000000; 100; 97
4441; 4440; 1.000000; 98; 100
4449; 4448; 1.000000; 100; 96
4454; 4453; 1.000000; 100; 100
4459; 4458; 1.000000; 100; 100
4466; 4466; 1.000000; 100; 99
4472; 4471; 1.000000; 99; 100
4479; 4478; 1.000000; 100; 96
4487; 4483; 1.000000; 100; 99
4492; 4491; 1.000000; 98; 100
4499; 4499; 1.000000; 92; 100
4504; 4504; 1.000000; 100; 99
4510; 4509; 1.000000; 99; 100
4517; 4517; 1.000000; 100; 99
4522; 4517; 1.000000; 89; 100
4530; 4529; 1.000000; 100; 90
4537; 4537; 1.000000; 98; 100
4542; 4542; 1.000000; 100; 99
4547; 4547; 1.000000; 100; 100
4557; 4557; 1.000000; 100; 91
4565; 4565; 1.000000; 100; 100
4572; 4572; 1.000000; 100; 98
4577; 4577; 1.000000; 97; 100
4585; 4585; 1.000000; 100; 94
4592; 4593; 1.000000; 98; 100
4597; 4598; 1.000000; 95; 100
4602; 4603; 1.000000; 100; 97
4610; 4610; 1.000000; 100; 95
4615; 4618; 1.000000; 100; 100
4623; 4623; 1.000000; 100; 98
4628; 4628; 1.000000; 100; 98
4635; 4636; 1.000000; 100; 97
4643; 4643; 1.000000; 91; 100
4648; 4648; 1.000000; 100; 100
4653; 4653; 1.000000; 100; 100
4660; 4661; 1.000000; 100; 97
4666; 4666; 1.000000; 100; 100
4671; 4674; 1.000000; 100; 91
4681; 4681; 1.000000; 100; 95
4686; 4686; 1.000000; 100; 100
4694; 4694; 1.000000; 100; 92
4699; 4699; 1.000000; 100; 100
4706; 4706; 1.000000; 100; 87
4711; 4711; 1.000000; 95; 100
4719; 4719; 1.000000; 100; 100
4724; 4724; 1.000000; 100; 99
4732; 4732; 1.000000; 97; 100
4737; 4737; 1.000000; 100; 100
4742; 4744; 1.000000; 100; 97
